지역,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08
강원  10년 초과 ~ 15년 이하,89.65549157,90.195876,91.23714377,91.42811016,91.56455431,91.72466944,91.65867975,91.72291509,91.87090995,91.8410549,91.94991145,92.01418497,92.03721833,91.8758368,92.0531386,91.83857885,92.02495193,92.05990701,92.00085531,92.03347385,92.11900975,92.27287501,92.61343063,92.92754712,93.94199889,94.22679844,94.59954177,94.61925017,94.49238775,94.49911378,94.70251213,94.5104695,94.49919165,94.63043306,94.85165895,95.1373843,95.2899318,95.73482306,96.31444226,96.80033368,97.34772161,97.77689411,97.99627486,98.06340059,98.32406181,98.86271864,99.57700656,100.1444902,100.3906379,100.511212,100.5444695,100.6209808,101.0341684,101.104668,101.4350517,101.5183434,101.7721228,102.4700656,102.9600493,103.2351202,103.3457091,103.4313691,103.9642612,104.2875042,104.6900325,104.993112,105.1162607,105.3630782,105.6978752,106.1815044,106.4389708,106.3870533,106.0063569,105.6174341,105.6245126,105.3962746,105.1335794,104.2636657,103.7955695,103.1289623,102.5499125,102.0879205,101.351563,99.88891101,99.57728555,99.4523553,98.95858876,98.56914712,97.52047088,96.38830985,95.33425664,94.99696166,93.70907543,93.14713419,92.79071263,92.05808178,91.97774748,92.09698483,92.34549402,92.69523958,92.85919977,92.95948624,93.37603196,93.47983415,94.24692485,94.31075263,94.91998818,95.39740745,96.28511913,96.55347555,97.41971794,98.49796886,99.07444315,100,100.5030579,100.8444512,101.2127955,101.722058,102.1815988,102.3136956,102.5586475,102.388427,102.3326445,102.5927511,102.7114136,102.7812838,102.6643157,102.6166333
강원  15년 초과 ~ 20년 이하,91.29299374,92.35014358,92.88176848,93.24216858,93.28185285,93.35047731,93.4880437,93.5165935,93.63539728,93.90719901,94.08748375,94.23572519,94.13504154,94.0498502,94.57043131,95.12258262,95.3297363,95.26383061,95.14581302,95.1520974,95.08850299,95.23192044,95.4170365,95.6778853,95.23347582,95.46715555,95.47890333,95.37825671,95.61410148,95.50172155,95.37477121,95.56252967,95.66098551,95.91837299,96.11066943,96.41606317,96.49692734,96.76559964,97.15069101,97.82708452,98.3284278,98.77137922,98.96581686,99.18366099,99.52939138,100.0535084,100.6220868,100.8113656,100.8800178,100.9600448,101.1215022,101.2669458,101.4390753,101.5319582,101.674878,101.7862556,101.8905146,102.0339593,102.2009835,102.3854513,102.5413205,102.6742923,103.0548931,103.4760333,103.7132689,103.8810546,104.1165416,104.6240301,105.1807334,105.532302,105.7195572,105.6160767,105.3633718,105.5607613,105.3272941,105.0768643,104.6376173,103.9348508,103.3278675,102.6322399,102.4980762,101.9394764,101.4366755,100.9641332,100.3126734,99.93382968,99.46622115,99.16078855,98.47941582,97.65230394,97.01876427,96.02825912,95.64770417,95.30896614,94.8945201,94.53218961,94.30053181,94.26730213,94.27371715,94.18488463,94.14296669,94.20387229,94.28701099,94.4149669,94.99270635,95.71136487,96.49788186,97.10063288,97.6147776,98.50058454,99.07247073,99.49270638,99.74393118,100,100.361796,100.841834,101.8130335,102.3730032,102.9999055,103.5552398,104.0455144,104.3447815,104.7045558,105.2178438,105.526555,105.8444605,105.7565171,106.0368937
강원  20년 초과,91.30458076,92.10367408,92.82377386,93.17265549,93.46093235,93.42329942,93.45694516,93.36762161,93.48752781,93.72182831,93.97562135,94.02265407,94.31374608,94.39027954,95.01429309,95.46499505,95.62678727,95.53053624,95.74903801,95.70671852,96.02418518,96.40175924,96.65211567,97.14205517,97.7993854,98.0003373,98.14944876,98.58015707,98.57851575,98.51002109,98.52689343,98.63760562,98.75164367,98.93102689,98.97853438,99.134394,99.37469515,99.47266163,99.6101527,99.80121963,100.0499859,100.3384395,100.4301888,100.687101,101.0884844,101.4778457,101.8018604,102.0289692,102.1170292,102.3019312,102.2751027,102.4426556,102.5510334,102.7702431,102.8892987,103.043336,103.2155831,103.3871163,103.5749488,103.6746263,103.710362,103.8608684,104.086991,104.3747058,104.7611481,104.8623034,105.0092468,105.2848985,105.6215425,105.9174795,106.1100175,106.0622678,105.7824333,105.6347533,105.5483743,105.1618253,104.9541984,104.4697465,104.0976459,103.8496382,103.4997081,102.9755995,102.5347284,101.7770593,101.0648452,100.8093338,100.1435068,99.64295285,98.5384293,98.21602901,97.56659137,96.66401067,96.21715157,95.88673983,95.4469943,95.35421107,95.01087539,94.82918824,94.77476317,94.85044677,94.8784847,94.81444403,95.03556413,95.09483986,95.20521261,95.68765227,96.21205381,96.72346252,97.45369213,98.18021921,98.61830268,99.07069388,99.51048678,100,100.4453573,101.083218,101.4492173,101.9668124,102.386155,102.915501,103.2006935,103.5154247,103.6886665,103.9606453,104.2729525,104.4286291,104.5507737,104.6868431
충북  5년 이하,68.43752463,68.51804965,67.61492368,67.73428164,67.92795283,68.01719492,68.17718503,68.10990721,67.99839668,68.06443811,68.18751562,68.28053588,68.21681953,68.27918154,68.28887376,68.54472283,68.54525337,68.67355026,68.68708123,68.81577718,68.89847034,69.01870133,69.14364554,69.33579477,68.91944914,69.07789259,69.15423328,69.21085778,69.27127498,69.45386523,70.24050877,70.67005544,71.07948736,71.42115953,71.78641351,72.01640874,72.0204876,72.18911952,72.58005843,72.82735033,72.91882225,73.07806894,72.95834082,73.09010949,73.65459014,74.04359749,74.85415884,75.97571546,76.53110248,77.98543891,78.54942151,79.53189723,80.22235312,80.78231244,81.57272623,82.30760217,83.32342386,84.2439088,84.88493004,84.71957015,84.81174871,85.62853156,86.57837479,86.90594647,86.22029484,86.02102212,86.34791343,86.31377035,86.58573918,87.08509823,87.06191221,87.07835337,86.96772949,86.96855157,86.61287045,85.59101009,85.41838216,85.17704672,84.78534868,84.63142037,84.25022114,83.25155639,82.39103862,82.17161669,81.75433598,81.16711086,80.82775442,80.67521691,80.48939582,80.41157816,80.1430455,80.26345551,80.23469457,80.55323992,80.64799338,81.24260364,81.77112866,81.745906,82.13342474,82.52221133,82.89026202,84.3133405,85.11167494,86.1318412,87.26389125,88.25979685,89.51858822,91.23965852,92.33181935,94.20520605,95.40448537,96.75492298,98.01245959,100,101.387254,102.7839549,104.3495808,105.8179876,107.1903477,107.9811007,108.3956486,108.3593475,108.4359112,108.5060299,108.0858833,107.3180307,107.0406946,106.113048
충북  5년 초과 ~ 10년 이하,75.48837774,75.65559198,75.5007226,75.75999175,75.94227371,76.24117434,76.27459874,76.24374327,76.30104484,76.42199025,76.87594635,77.13885719,77.30242047,77.44645129,77.62957312,78.03009726,78.32845104,78.58382189,78.95141282,79.15295747,79.31967116,79.43411129,79.62808487,79.80197422,79.96476805,80.13659134,80.79137368,80.86719099,81.18161429,81.46353576,81.23949458,81.53442655,81.78959467,82.08172055,82.45971489,82.8619882,83.20517248,83.62326201,84.1719802,84.51977475,84.67681242,84.92982648,84.85623288,84.89743992,85.24325078,85.44426047,85.68984625,86.22779199,86.56533283,86.91141331,87.28876852,87.68617505,88.19835224,88.52307212,88.89042564,89.10830221,89.46272391,89.98497884,90.6357424,91.08137031,91.24192693,91.58619958,91.98250984,92.28199809,92.42001114,92.36414606,92.47231702,92.79338225,92.92732656,93.08468142,93.191393,93.20373094,93.31514876,93.32091767,93.14702507,92.91003121,92.29353043,92.00366577,91.87091034,91.11001762,90.8202125,90.1160814,89.52587813,88.93301052,88.63706707,88.14654204,87.48281193,86.70054087,86.3803832,86.09098486,85.95674913,85.65825071,85.51600944,85.60157187,85.38762644,85.15533542,85.12499767,85.10995279,85.24193131,85.30567029,85.66473918,86.80218341,87.09475836,87.99380044,89.36191625,92.00749126,93.60107194,95.30834158,95.87363156,96.72955177,97.42894628,98.03612604,98.64170118,100,100.6973503,101.9995459,103.1274925,104.2115016,104.857011,105.7214241,105.8220255,106.1929357,106.2017292,105.8627457,105.8676957,105.8236499,105.208874,105.0335003
충북  10년 초과 ~ 15년 이하,82.95183623,83.13394912,82.71070697,83.2347799,83.63607739,84.15055058,84.0938345,84.42418095,84.52239398,84.63257071,84.82097331,85.02758636,85.00945631,84.99734861,84.98372663,85.46865615,85.61018356,85.68748728,85.71969419,86.04727728,86.32491757,86.71324075,86.91404488,87.37311761,87.87982418,88.33167536,88.6448373,88.84688712,89.08098317,89.24132341,89.32780232,89.76983394,90.15868928,90.58479424,90.87079116,91.95644288,92.39939693,92.61507277,93.19619346,93.87498781,94.0663392,94.08443469,94.06100274,94.05649871,94.24567827,94.33463801,94.65785538,95.48582427,95.78050138,95.98635743,96.12179254,96.62306487,96.93306271,96.88178957,96.88119516,97.15383975,97.39044302,97.58130394,97.82469796,98.09852619,98.17745084,98.16027271,98.34178035,98.55943695,98.79388958,98.86560355,98.97352297,98.9765849,99.05468633,99.11089033,99.09275187,99.11209938,99.56554651,99.53161433,99.15233353,99.01264198,98.56038638,97.512359,97.13823205,96.42503547,95.45954552,94.58966878,93.85515199,93.34711328,92.5389317,92.27374727,91.81119976,91.4695196,90.91233431,90.58930101,90.46881078,89.95033027,89.80674749,89.5285857,89.66174089,89.56616383,89.8894624,89.9695104,90.33102184,90.44842897,90.56288158,92.05052449,92.71400509,93.44461382,94.12736747,94.49529838,95.20613803,95.81364987,96.27371733,96.86235744,97.5314756,98.1007276,98.79567506,100,100.5736634,102.026994,103.1749533,104.633011,105.4353905,106.4555566,107.0914014,107.2360536,107.657667,108.1229261,108.4033233,108.7004617,108.8728347,108.9413129
충북  15년 초과 ~ 20년 이하,85.40593293,85.66286781,85.82892385,86.45941606,87.22215488,87.43999547,87.60345368,87.92894579,88.20940736,88.54104576,89.0127109,89.27124386,89.55202794,89.74171649,89.9591808,90.39884026,90.55897244,90.72801642,90.80667259,91.08490111,91.31038817,91.4693264,91.6807033,92.1578677,92.40061812,92.59156994,92.72907443,92.86652989,92.88651935,93.0299112,93.22071943,93.39797551,93.90736402,94.5268779,95.21921326,95.69360178,96.09273411,96.77321834,97.55376159,98.08828889,98.21771041,98.48388475,98.55663755,98.7334596,98.80766365,99.07335924,99.13972702,99.43133066,99.63650004,99.79971053,99.93811752,100.5682056,100.6262638,100.8445794,100.9751607,100.7398441,100.8310916,100.9989188,101.1618228,101.2625029,101.1518935,101.0117826,101.0976948,101.0563287,101.3867646,101.7951343,101.7115516,101.7382779,101.907098,102.0697528,102.260684,102.2379634,102.2589677,102.7103303,102.558976,102.1437844,101.5613233,101.2217736,100.808603,100.2489698,99.74851187,98.98399692,97.82939809,96.6538793,95.77566971,94.99236457,94.29440896,93.46389908,92.81990188,92.12429497,91.60640566,91.44532537,91.31755536,90.95508531,90.82821325,91.0322865,90.93073711,91.34922638,91.6776812,92.04539706,92.44809401,93.2803708,93.63210879,94.56194748,95.26101135,95.63206205,96.5054393,97.28049859,97.67546505,97.89974743,98.38255049,98.78787384,99.16353822,100,100.974302,101.91256,103.4389914,105.1023285,106.5841336,107.7151048,108.0648557,108.6863087,108.8697657,109.2894592,109.432493,109.7414097,110.1995098,109.9800462
충북  20년 초과,94.26837407,94.47050719,94.49325886,94.94844742,95.37900812,95.79094961,95.74722723,95.80103239,95.74203099,95.95590322,96.30434402,96.57092712,96.98733999,97.18361442,97.4281297,97.82542202,98.04755589,98.03718378,98.08401235,98.13375677,98.06944678,98.22951799,98.61968993,98.93423337,99.52312716,99.60772194,99.79994275,99.77673436,99.7904277,100.0167204,100.2814289,100.4276075,100.6590022,100.9938502,101.5359797,101.9900634,102.2427696,102.8089739,102.9696976,103.4252278,103.6752053,103.9346329,103.9943755,104.3700685,104.8242391,105.21233,105.4151291,105.617226,105.5797887,105.6795813,105.9124101,106.0949549,106.1029997,106.0439603,105.8935415,105.8225886,105.8431654,105.9773061,106.1089054,106.2401726,106.2473899,106.1796426,106.2595387,106.30827,106.5813841,106.6441324,106.7007034,106.7279984,106.9984476,107.1366653,107.374406,107.2808436,107.241707,107.3625425,107.3092219,107.0300734,106.6632582,106.0873157,105.5696521,105.0830297,104.5901836,103.9997517,103.4881884,103.0043953,102.2630722,101.6017778,100.8235819,99.80087973,99.11094748,98.39938267,97.68808065,97.09378021,96.50985714,96.02027419,95.71594022,95.61445181,95.50329841,95.52882947,95.46519263,95.23257772,95.21231065,95.68217706,96.07978977,96.28606254,96.49510725,96.88154975,97.35562302,97.75723107,98.0526994,98.27292084,98.54827342,98.98490466,99.27564778,100,100.9878194,101.7984586,102.5521386,104.1149435,105.1978055,106.049931,106.6738691,107.0755254,107.4870988,108.0492417,108.5222487,109.3097535,109.6278225,109.8754485
충남  5년 이하,67.38579761,67.5121912,67.38470468,67.67583786,67.86555314,67.86482368,68.42406719,68.5537118,68.64356511,69.47623264,70.08740357,70.26461921,70.84630387,71.07395131,71.65282687,72.21609462,72.85153484,73.2884483,73.46473263,73.68950624,74.04545717,75.3520449,76.18468863,76.55916097,77.22205823,77.76007906,78.44384588,78.65599907,78.89408921,79.19712694,79.43243817,79.53921143,79.58224388,79.74232893,80.13031933,80.21537551,80.35746436,80.66855625,81.1116644,81.76470093,82.21994538,83.14389126,83.1989506,83.41198083,83.82973469,84.03597072,84.34471623,84.72997994,84.74151675,84.6528496,84.48632682,84.33081975,83.96273287,84.19851369,84.16153191,84.31664206,84.13710206,84.07708246,83.80470492,83.72195482,83.69815788,83.42750386,83.25521109,83.50693602,83.58417151,83.66411645,83.09016547,82.74896825,82.45346756,82.39705273,81.95882492,81.85363631,81.71983864,81.47691677,81.25766143,80.96220592,80.69914667,79.82322024,79.37027094,78.13965112,78.11241896,77.22189909,77.16330155,77.0360829,76.99685006,76.7426949,76.64831683,76.62246101,76.6660632,76.68427028,76.91241593,77.12540759,77.30633879,77.49501975,77.90062742,78.55698239,79.01847802,79.49635564,79.8435319,80.05657371,80.21387237,80.63929677,81.23983004,82.60803818,84.23262928,85.79967446,87.98455322,90.65234506,92.74664465,94.73789126,95.992332,97.20324631,98.45292866,100,100.9779187,101.5844904,102.0797352,103.1923324,104.0006998,104.4170984,104.5862931,104.5700567,104.3840851,104.1406935,103.7396411,103.4042254,103.0063597,102.4171019
충남  5년 초과 ~ 10년 이하,73.81707745,74.41102961,75.12216248,75.25020493,75.87367107,76.31619824,76.61496938,77.56964662,77.98463785,78.56680534,79.07298618,80.4310117,80.71246278,80.9663261,81.34103632,81.57870756,81.94151036,82.36411358,82.48940059,82.81686739,83.06557563,83.99168252,84.42035549,85.00030631,85.92190864,86.40576513,87.07543614,87.59526954,88.0704144,88.53075132,88.81438272,88.93843656,89.32256656,89.95456201,90.44914308,90.57625302,90.80738858,91.13783809,91.47239937,91.78961374,92.00010014,92.46335638,92.50099427,92.74224988,93.15752761,93.41906567,93.69691838,94.04529815,94.0470896,93.98371628,93.97930882,93.85652207,93.69568212,93.54480313,93.40187598,93.53068148,93.35737026,93.17031562,92.97305834,92.83096678,92.76765747,92.48790387,92.26070791,91.89171874,91.42519307,91.21706934,91.05547648,90.28960251,90.11636234,90.20649115,90.05572752,89.87987994,89.70352328,89.69646058,89.54783224,88.85983605,88.26286118,87.92214044,86.87925348,86.68151985,86.23043815,85.91542929,85.88869588,85.61944412,85.44070716,85.21952512,85.12590565,85.25546138,85.57326874,85.42142407,85.79010723,85.9331663,86.10581263,86.03071142,86.37726768,86.8494025,87.63488183,87.64805164,87.98307385,87.951164,88.1479003,88.40586584,89.22460495,89.71891629,90.11449481,90.53860321,91.43828469,92.87039797,94.55711189,95.36694067,96.92984898,98.23351526,99.1969688,100,100.6855896,101.8754618,102.6721967,103.4489958,104.0230048,104.5799262,104.6966946,104.7018766,104.6649381,104.3570124,104.0731533,103.6420095,103.4108314,102.7682274
충남  10년 초과 ~ 15년 이하,72.42532917,72.77632483,73.56955865,73.95363961,74.36458481,74.89065953,75.16472052,75.48870797,75.93045153,76.48770107,77.018051,77.79946598,78.32347315,78.72460745,79.21823993,79.55533325,79.81309045,80.04324924,80.3973836,80.55080359,80.81422301,81.99439956,83.35866238,83.71569606,84.4497381,84.59936156,85.10632117,85.8865978,86.27809472,86.76094155,87.13409988,87.57147837,88.27473755,88.97134244,89.24955822,89.66081516,89.58587663,90.06235779,90.32752571,90.91662778,91.23747651,91.14583728,90.97067584,91.01051065,91.36344293,91.63362625,91.7223666,91.73016632,91.62807985,91.52867859,91.38659061,91.27388435,91.15093678,90.98202616,90.79056697,90.50475931,90.2289453,90.10358093,89.91241277,89.72390245,89.49522747,89.28037157,89.16611761,88.5021652,88.33588684,88.15983122,87.88159972,87.84572335,87.64869544,87.51551314,87.41015584,87.3200367,87.10832247,86.93723995,86.4897673,86.03238106,85.86381885,85.25320848,84.86197761,84.51257964,84.49879037,84.25094242,84.17314224,84.15056634,83.83470742,83.71008972,83.7320101,83.53858201,83.54255234,83.57110976,83.62716962,83.74928404,83.6932388,83.99358924,84.38227764,84.61619943,85.17707685,85.40561235,85.49338055,85.5962108,85.61823294,86.00402937,87.16009172,88.13402174,89.2693613,90.16449665,91.52798764,93.47585454,94.86423978,96.33897622,97.16748515,98.16207495,99.06096685,100,100.6612578,101.3123948,102.0890209,102.9800963,103.8248245,104.5564676,104.8616474,105.0748974,104.9709817,104.9575752,104.7027075,104.5544908,104.2031767,103.8460698
충남  15년 초과 ~ 20년 이하,83.33549179,83.75306217,84.87313951,85.43928252,85.88881668,86.24229889,86.73375883,87.23654296,87.67182938,88.15404551,88.66023086,89.85486008,90.20053007,90.6042612,90.78386848,90.91992789,91.31354976,91.52411667,91.75286047,92.15277188,92.3808128,93.64097172,94.61388992,95.52801094,97.25278607,97.70797114,98.35766835,98.74835147,98.74692384,99.00876472,99.42461815,99.80237941,100.1893217,101.1102736,101.6270232,101.9763559,102.296731,102.4911917,102.8302001,103.2325216,103.4600399,103.6402439,103.763467,103.8216289,104.101862,104.3209155,104.608157,104.5912938,104.2594501,103.9482702,103.9412732,103.6731446,103.2741953,102.7792435,102.5427794,102.0700953,102.0842414,102.1082619,101.9912298,101.8573137,101.7597373,101.8201912,101.7329485,101.3202923,101.0856765,100.7744624,100.8517666,100.7307502,100.5016423,100.3455952,100.0488812,99.73110121,99.56663134,99.08882218,98.71277174,97.92128761,97.37503462,97.0447724,96.53287144,96.19272732,95.92897046,95.85686838,95.71240757,95.47447131,95.46024538,95.27842402,94.82175388,94.3533054,93.85310187,93.56071188,93.59753704,93.07466105,93.24042778,93.28864007,93.13625846,92.70848102,92.90593561,93.18761508,93.24019749,93.2170583,93.39223951,93.41774471,93.6343168,94.23759805,94.52416135,94.74608761,95.28117498,96.16919418,96.7015267,97.08774036,97.4429332,98.10071131,98.74528777,100,100.8873474,102.0692852,103.0668506,104.2886619,105.444998,105.9917846,106.1908856,106.5626441,106.6558756,106.6598377,106.7459879,106.9457141,107.116447,106.7142403
충남  20년 초과,85.16982071,85.34786532,85.68284135,85.83686813,85.99451224,86.20267375,86.38721924,86.62056021,87.26877032,88.378112,90.19920124,92.68143318,93.8003194,94.8354605,96.08240798,97.38958722,98.07007395,98.16328366,98.11540094,98.77556734,99.13875816,99.5103884,100.2485534,101.5626449,97.57948502,97.89263436,98.44485895,99.18317392,99.33616364,99.93696455,100.2584061,100.5771393,101.2271632,101.8762936,102.6334774,103.0434067,103.2938573,103.4678889,103.6377451,104.3378203,104.8352311,105.1655715,105.3412058,105.5327151,105.8400041,106.182326,106.2403508,106.3070634,106.1796878,106.103193,106.1345142,106.2735297,106.0420929,106.0428063,105.8200516,105.7856103,105.7346123,105.6417456,105.4158725,105.3316126,105.2735594,104.9952758,104.9654974,104.7322157,104.4307571,104.0525937,103.8266942,103.707969,103.7590543,103.6201046,103.4908548,103.2062408,103.0159896,102.5647055,102.2338553,101.8070595,100.8921345,99.91015325,99.53013714,99.10850974,98.76191424,98.30682857,97.83180373,97.50852002,97.2862544,96.8067168,96.38244223,95.85875488,95.39516838,94.9265859,94.69780346,94.49336242,94.38423496,94.30612509,94.32856821,94.32309197,94.14044148,94.05911497,94.00872677,94.01163543,94.08453955,94.06860398,94.49301575,94.76360771,95.12389541,95.3255415,95.79499001,96.42189622,97.22218111,97.95196035,98.3622867,98.7800023,99.16144433,100,100.8050718,101.4604385,102.1913157,103.3189688,104.4043261,105.1869577,105.6882494,106.0225535,106.3595155,106.4210658,106.5586175,106.7299052,106.8190569,106.8834392
